,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
"y_rep[177,2]",0.5035,,0.500019,0.0,0.0,1.0,1.0,7979.03,7979.03,1121.44,1.0002
"y_rep[177,3]",0.497875,0.00559487,0.500027,0.0,0.0,0.0,1.0,8000.43,8000.43,1124.45,1.00016
"y_rep[177,4]",0.65125,0.00526847,0.476604,0.0,0.0,1.0,1.0,8195.76,8195.76,1151.9,1.00034
"y_rep[177,5]",0.195,0.00439218,0.396225,0.0,0.0,0.0,1.0,8147.37,8147.37,1145.1,1.00009
"y_rep[177,6]",0.503875,,0.500016,0.0,0.0,1.0,1.0,7982.15,7982.15,1121.88,1.00003
"y_rep[177,7]",0.50475,0.00559594,0.500009,0.0,0.0,1.0,1.0,7989.55,7989.55,1122.92,0.999968
"y_rep[178,1]",0.487125,0.00546672,0.499865,0.0,0.0,0.0,1.0,8377.69,8377.69,1177.47,1.00005
"y_rep[178,2]",0.503875,0.00559907,0.500016,0.0,0.0,1.0,1.0,7991.27,7991.27,1123.16,0.99993
"y_rep[178,3]",0.494625,0.00550539,0.500002,0.0,0.0,0.0,1.0,8258.92,8258.92,1160.78,1.00035
"y_rep[178,4]",0.653875,0.00528306,0.475763,0.0,0.0,1.0,1.0,8116.49,8116.49,1140.76,0.999768
"y_rep[178,5]",0.198125,0.00439263,0.398612,0.0,0.0,0.0,1.0,8253.0,8253.0,1159.94,0.999942
"y_rep[178,6]",0.507375,0.00556586,0.499977,0.0,0.0,1.0,1.0,8103.12,8103.12,1138.88,0.999701
"y_rep[178,7]",0.50425,0.00554605,0.500013,0.0,0.0,1.0,1.0,8128.43,8128.43,1142.44,1.00011
"y_rep[179,1]",0.4995,0.00538414,0.500031,0.0,0.0,0.0,1.0,8633.92,8633.92,1213.48,0.999662
"y_rep[179,2]",0.51125,,0.499905,0.0,0.0,1.0,1.0,8024.57,8024.57,1127.84,1.00001
"y_rep[179,3]",0.50375,0.00565263,0.500017,0.0,0.0,1.0,1.0,7889.69,7889.69,1108.88,1.0001
"y_rep[179,4]",0.646,0.0053209,0.478239,0.0,0.0,1.0,1.0,8084.99,8084.99,1136.33,0.999828
"y_rep[179,5]",0.206625,,0.404909,0.0,0.0,0.0,1.0,7931.91,7931.91,1114.82,1.00009
"y_rep[179,6]",0.505125,0.00548886,0.500005,0.0,0.0,1.0,1.0,8308.56,8308.56,1167.75,0.999783
"y_rep[179,7]",0.50375,0.0054678,0.500017,0.0,0.0,1.0,1.0,8375.13,8375.13,1177.11,1.00006
"y_rep[180,1]",0.4975,0.00559106,0.500025,0.0,0.0,0.0,1.0,8008.49,8008.49,1125.58,0.999831
"y_rep[180,2]",0.4915,0.00555985,0.499959,0.0,0.0,0.0,1.0,8093.26,8093.26,1137.49,1.00028
"y_rep[180,3]",0.50075,0.00553534,0.500031,0.0,0.0,1.0,1.0,8154.52,8154.52,1146.1,0.999944
"y_rep[180,4]",0.656625,0.00540189,0.474865,0.0,0.0,1.0,1.0,7750.47,7750.47,1089.31,0.999863
"y_rep[180,5]",0.200375,,0.400306,0.0,0.0,0.0,1.0,,,,
"y_rep[180,6]",0.50425,0.00564159,0.500013,0.0,0.0,1.0,1.0,7875.38,7875.38,1106.87,1.00056
"y_rep[180,7]",0.496625,0.00565722,0.50002,0.0,0.0,0.0,1.0,7899.64,7899.64,1110.28,1.00031
"y_rep[181,1]",0.5015,0.0056273,0.500029,0.0,0.0,1.0,1.0,7925.13,7925.13,1113.86,0.999863
"y_rep[181,2]",0.496875,0.00571979,0.500021,0.0,0.0,0.0,1.0,7653.97,7653.97,1075.75,1.00011
"y_rep[181,3]",0.500125,0.00558216,0.500031,0.0,0.0,1.0,1.0,8032.27,8032.27,1128.92,0.999776
"y_rep[181,4]",0.65375,0.00532383,0.475804,0.0,0.0,1.0,1.0,7993.26,7993.26,1123.44,1.00009
"y_rep[181,5]",0.199875,,0.399931,0.0,0.0,0.0,1.0,8509.76,8509.76,1196.03,1.00037
"y_rep[181,6]",0.497125,0.00569097,0.500023,0.0,0.0,0.0,1.0,7757.03,7757.03,1090.24,0.999937
"y_rep[181,7]",0.50075,0.00549985,0.500031,0.0,0.0,1.0,1.0,8280.41,8280.41,1163.8,1.00046
"y_rep[182,1]",0.489,0.00553868,0.49991,0.0,0.0,0.0,1.0,8174.06,8174.06,1148.85,0.999792
"y_rep[182,2]",0.5045,0.00552109,0.500011,0.0,0.0,1.0,1.0,8234.86,8234.86,1157.39,0.999979
"y_rep[182,3]",0.501375,0.00559537,0.500029,0.0,0.0,1.0,1.0,8066.73,8066.73,1133.76,1.00027
"y_rep[182,4]",0.656,0.00526786,0.475071,0.0,0.0,1.0,1.0,8145.93,8145.93,1144.9,0.999988
"y_rep[182,5]",0.194625,,0.395936,0.0,0.0,0.0,1.0,,,,
"y_rep[182,6]",0.496375,0.0056153,0.500018,0.0,0.0,0.0,1.0,7957.93,7957.93,1118.47,0.999895
"y_rep[182,7]",0.505125,,0.500005,0.0,0.0,1.0,1.0,8194.0,8194.0,1151.65,1.0007
"y_rep[183,1]",0.502625,0.00549445,0.500024,0.0,0.0,1.0,1.0,8295.82,8295.82,1165.96,1.00024
"y_rep[183,2]",0.4965,0.00578733,0.500019,0.0,0.0,0.0,1.0,7494.03,7494.03,1053.27,1.00003
"y_rep[183,3]",0.5045,0.00552532,0.500011,0.0,0.0,1.0,1.0,8210.3,8210.3,1153.94,0.999981
"y_rep[183,4]",0.653,0.00531903,0.476046,0.0,0.0,1.0,1.0,8124.1,8124.1,1141.83,1.00019
"y_rep[183,5]",0.194125,,0.39555,0.0,0.0,0.0,1.0,8264.01,8264.01,1161.49,1.00031
"y_rep[183,6]",0.50125,0.00552267,0.50003,0.0,0.0,1.0,1.0,8219.28,8219.28,1155.2,1.00006
"y_rep[183,7]",0.492875,0.00570908,0.49998,0.0,0.0,0.0,1.0,7690.44,7690.44,1080.88,0.99984
"y_rep[184,1]",0.5095,0.00555156,0.499941,0.0,0.0,1.0,1.0,8176.11,8176.11,1149.14,1.00011
"y_rep[184,2]",0.50775,0.0055003,0.499971,0.0,0.0,1.0,1.0,8267.31,8267.31,1161.95,0.999751
"y_rep[184,3]",0.49325,0.00554191,0.499986,0.0,0.0,0.0,1.0,8146.99,8146.99,1145.04,0.999807
"y_rep[184,4]",0.65,0.005287,0.476999,0.0,0.0,1.0,1.0,8151.35,8151.35,1145.66,0.999935
"y_rep[184,5]",0.20025,0.00445263,0.400212,0.0,0.0,0.0,1.0,8094.19,8094.19,1137.62,0.999894
"y_rep[184,6]",0.497125,0.00562621,0.500023,0.0,0.0,0.0,1.0,7983.23,7983.23,1122.03,1.00034
"y_rep[184,7]",0.502125,,0.500027,0.0,0.0,1.0,1.0,7857.07,7857.07,1104.3,0.999876
"y_rep[185,1]",0.4965,0.00577247,0.500019,0.0,0.0,0.0,1.0,7510.27,7510.27,1055.56,1.00016
"y_rep[185,2]",0.50525,0.00549674,0.500004,0.0,0.0,1.0,1.0,8284.58,8284.58,1164.38,1.00018
"y_rep[185,3]",0.494,0.00556587,0.499995,0.0,0.0,0.0,1.0,8078.04,8078.04,1135.35,0.999779
"y_rep[185,4]",0.65675,0.00530268,0.474824,0.0,0.0,1.0,1.0,8046.88,8046.88,1130.97,0.999815
"y_rep[185,5]",0.1965,0.00431522,0.397376,0.0,0.0,0.0,1.0,8487.42,8487.42,1192.89,1.00019
"y_rep[185,6]",0.4975,0.00553564,0.500025,0.0,0.0,0.0,1.0,8165.69,8165.69,1147.67,1.00004
"y_rep[185,7]",0.501,0.00567869,0.50003,0.0,0.0,1.0,1.0,7854.8,7854.8,1103.98,0.999868
"y_rep[186,1]",0.499375,0.00544072,0.500031,0.0,0.0,0.0,1.0,8459.25,8459.25,1188.93,1.0001
"y_rep[186,2]",0.510875,0.00560036,0.499913,0.0,0.0,1.0,1.0,7995.08,7995.08,1123.69,1.00023
"y_rep[186,3]",0.50025,0.00554305,0.500031,0.0,0.0,1.0,1.0,8141.7,8141.7,1144.3,0.999728
"y_rep[186,4]",0.65175,0.00533242,0.476445,0.0,0.0,1.0,1.0,8035.41,8035.41,1129.36,1.0001
"y_rep[186,5]",0.19825,,0.398706,0.0,0.0,0.0,1.0,8106.67,8106.67,1139.38,0.999625
"y_rep[186,6]",0.498125,0.00552365,0.500028,0.0,0.0,0.0,1.0,8195.1,8195.1,1151.81,0.999964
"y_rep[186,7]",0.501375,0.00570976,0.500029,0.0,0.0,1.0,1.0,7762.57,7762.57,1091.01,0.99973
"y_rep[187,1]",0.49325,0.00557803,0.499986,0.0,0.0,0.0,1.0,8042.45,8042.45,1130.35,0.999655
"y_rep[187,2]",0.49125,0.00595312,0.499955,0.0,0.0,0.0,1.0,7162.38,7162.38,1006.66,0.999867
"y_rep[187,3]",0.505125,0.00548936,0.500005,0.0,0.0,1.0,1.0,8302.77,8302.77,1166.94,0.99991
"y_rep[187,4]",0.653375,0.00538226,0.475925,0.0,0.0,1.0,1.0,7847.91,7847.91,1103.01,0.999946
"y_rep[187,5]",0.20025,,0.400212,0.0,0.0,0.0,1.0,7806.18,7806.18,1097.14,1.00037
"y_rep[187,6]",0.5005,0.00553355,0.500031,0.0,0.0,1.0,1.0,8207.55,8207.55,1153.56,1.00018
"y_rep[187,7]",0.500125,0.00561266,0.500031,0.0,0.0,1.0,1.0,7945.53,7945.53,1116.73,0.999767
"y_rep[188,1]",0.502125,0.00556256,0.500027,0.0,0.0,1.0,1.0,8084.2,8084.2,1136.22,0.999764
"y_rep[188,2]",0.50025,0.00541733,0.500031,0.0,0.0,1.0,1.0,8531.95,8531.95,1199.15,1.00047
"y_rep[188,3]",0.49225,0.00563117,0.499971,0.0,0.0,0.0,1.0,7956.89,7956.89,1118.33,0.9998
"y_rep[188,4]",0.648125,0.00533245,0.477585,0.0,0.0,1.0,1.0,8026.6,8026.6,1128.12,0.999921
"y_rep[188,5]",0.1995,0.00436583,0.399649,0.0,0.0,0.0,1.0,8394.61,8394.61,1179.85,0.999996
"y_rep[188,6]",0.493375,0.0055077,0.499987,0.0,0.0,0.0,1.0,8256.65,8256.65,1160.46,0.999732
"y_rep[188,7]",0.49825,,0.500028,0.0,0.0,0.0,1.0,7731.97,7731.97,1086.71,1.00046
"y_rep[189,1]",0.497,0.00554416,0.500022,0.0,0.0,0.0,1.0,8141.55,8141.55,1144.28,0.999854
"y_rep[189,2]",0.496125,0.0056591,0.500016,0.0,0.0,0.0,1.0,7811.86,7811.86,1097.94,1.00005
"y_rep[189,3]",0.494625,0.00575912,0.500002,0.0,0.0,0.0,1.0,7587.79,7587.79,1066.45,0.999812
"y_rep[189,4]",0.639,0.00520799,0.480321,0.0,0.0,1.0,1.0,8516.62,8516.62,1197.0,0.999634
"y_rep[189,5]",0.2025,0.00450584,0.401888,0.0,0.0,0.0,1.0,7976.95,7976.95,1121.15,1.0004
"y_rep[189,6]",0.49,0.00555369,0.499931,0.0,0.0,0.0,1.0,8159.43,8159.43,1146.79,1.00018
"y_rep[189,7]",0.50125,,0.50003,0.0,0.0,1.0,1.0,8137.2,8137.2,1143.67,0.999796
"y_rep[190,1]",0.5025,0.00554775,0.500025,0.0,0.0,1.0,1.0,8128.11,8128.11,1142.39,0.999994
"y_rep[190,2]",0.497625,0.00562484,0.500026,0.0,0.0,0.0,1.0,7956.17,7956.17,1118.22,1.00011
"y_rep[190,3]",0.496375,0.00551736,0.500018,0.0,0.0,0.0,1.0,8246.33,8246.33,1159.01,1.00013
"y_rep[190,4]",0.65925,0.00537973,0.473991,0.0,0.0,1.0,1.0,7792.09,7792.09,1095.16,0.999781
"y_rep[190,5]",0.1955,0.00440444,0.39661,0.0,0.0,0.0,1.0,8164.45,8164.45,1147.5,0.999597
"y_rep[190,6]",0.499375,0.00554158,0.500031,0.0,0.0,0.0,1.0,8150.05,8150.05,1145.47,0.999673
"y_rep[190,7]",0.498625,0.00565057,0.500029,0.0,0.0,0.0,1.0,7913.53,7913.53,1112.23,0.999624
"y_rep[191,1]",0.5025,0.00552328,0.500025,0.0,0.0,1.0,1.0,8203.43,8203.43,1152.98,1.00002
"y_rep[191,2]",0.498,0.00542609,0.500027,0.0,0.0,0.0,1.0,8495.92,8495.92,1194.09,0.999803
"y_rep[191,3]",0.50375,0.00552823,0.500017,0.0,0.0,1.0,1.0,8187.05,8187.05,1150.68,0.999564
"y_rep[191,4]",0.649125,0.00550811,0.477274,0.0,0.0,1.0,1.0,7512.14,7512.14,1055.82,0.999858
"y_rep[191,5]",0.195375,0.00444051,0.396514,0.0,0.0,0.0,1.0,7981.13,7981.13,1121.73,0.999744
"y_rep[191,6]",0.4965,0.00558828,0.500019,0.0,0.0,0.0,1.0,8028.73,8028.73,1128.42,0.999581
"y_rep[191,7]",0.490125,0.0054076,0.499934,0.0,0.0,0.0,1.0,8551.84,8551.84,1201.94,0.999959
"y_rep[192,1]",0.497375,0.00556744,0.500024,0.0,0.0,0.0,1.0,8087.81,8087.81,1136.73,1.00013
"y_rep[192,2]",0.509625,0.00557113,0.499939,0.0,0.0,1.0,1.0,8115.61,8115.61,1140.63,1.00033
"y_rep[192,3]",0.50225,0.00548254,0.500026,0.0,0.0,1.0,1.0,8334.65,8334.65,1171.42,1.00006
"y_rep[192,4]",0.64925,,0.477235,0.0,0.0,1.0,1.0,7769.73,7769.73,1092.02,1.00072
"y_rep[192,5]",0.196625,0.00438919,0.397471,0.0,0.0,0.0,1.0,8256.09,8256.09,1160.38,0.999818
"y_rep[192,6]",0.503,0.00557008,0.500022,0.0,0.0,1.0,1.0,8153.26,8153.26,1145.93,1.00022
"y_rep[192,7]",0.50225,0.00559342,0.500026,0.0,0.0,1.0,1.0,7995.18,7995.18,1123.71,0.999727
"y_rep[193,1]",0.4955,0.00544045,0.500011,0.0,0.0,0.0,1.0,8451.35,8451.35,1187.82,1.0
"y_rep[193,2]",0.49725,,0.500024,0.0,0.0,0.0,1.0,7612.81,7612.81,1069.97,0.999878
"y_rep[193,3]",0.50175,0.00562967,0.500028,0.0,0.0,1.0,1.0,7904.31,7904.31,1110.94,0.999711
"y_rep[193,4]",0.646375,0.00530556,0.478124,0.0,0.0,1.0,1.0,8126.99,8126.99,1142.23,0.999909
"y_rep[193,5]",0.199625,,0.399743,0.0,0.0,0.0,1.0,,,,
"y_rep[193,6]",0.496,0.00566257,0.500015,0.0,0.0,0.0,1.0,7811.76,7811.76,1097.93,1.00002
"y_rep[193,7]",0.505625,0.00549399,0.5,0.0,0.0,1.0,1.0,8294.64,8294.64,1165.8,0.999922
"y_rep[194,1]",0.4915,,0.499959,0.0,0.0,0.0,1.0,8336.62,8336.62,1171.7,1.00006
"y_rep[194,2]",0.499375,0.00572772,0.500031,0.0,0.0,0.0,1.0,7652.21,7652.21,1075.5,1.00053
"y_rep[194,3]",0.497375,0.00561973,0.500024,0.0,0.0,0.0,1.0,7933.18,7933.18,1114.99,1.00019
"y_rep[194,4]",0.6455,0.00556744,0.478391,0.0,0.0,1.0,1.0,7414.35,7414.35,1042.07,1.00054
"y_rep[194,5]",0.19775,,0.398327,0.0,0.0,0.0,1.0,8164.67,8164.67,1147.53,1.00023
"y_rep[194,6]",0.497625,,0.500026,0.0,0.0,0.0,1.0,8055.87,8055.87,1132.24,0.99978
"y_rep[194,7]",0.499125,0.00549997,0.50003,0.0,0.0,0.0,1.0,8296.22,8296.22,1166.02,1.0005
"y_rep[195,1]",0.499,0.00569591,0.50003,0.0,0.0,0.0,1.0,7714.03,7714.03,1084.19,0.999636
"y_rep[195,2]",0.49175,0.00548071,0.499963,0.0,0.0,0.0,1.0,8346.83,8346.83,1173.13,0.999545
"y_rep[195,3]",0.5,0.00554773,0.500031,0.7413,0.0,0.5,1.0,8128.09,8128.09,1142.39,
"y_rep[195,4]",0.649,0.00530862,0.477313,0.0,0.0,1.0,1.0,8110.77,8110.77,1139.95,1.00016
"y_rep[195,5]",0.2025,0.00446684,0.401888,0.0,0.0,0.0,1.0,8154.52,8154.52,1146.1,1.00033
"y_rep[195,6]",0.506875,0.00559995,0.499984,0.0,0.0,1.0,1.0,7978.86,7978.86,1121.41,1.0004
"y_rep[195,7]",0.495375,,0.50001,0.0,0.0,0.0,1.0,7801.19,7801.19,1096.44,0.999804
"y_rep[196,1]",0.501,0.00546897,0.50003,0.0,0.0,1.0,1.0,8383.21,8383.21,1178.24,1.00006
"y_rep[196,2]",0.503125,0.00558843,0.500021,0.0,0.0,1.0,1.0,8013.73,8013.73,1126.32,0.99969
"y_rep[196,3]",0.49675,,0.500021,0.0,0.0,0.0,1.0,8034.69,8034.69,1129.26,1.00021
"y_rep[196,4]",0.653625,,0.475844,0.0,0.0,1.0,1.0,,,,
"y_rep[196,5]",0.194125,0.00441789,0.39555,0.0,0.0,0.0,1.0,8026.16,8026.16,1128.06,1.00015
"y_rep[196,6]",0.507,,0.499982,0.0,0.0,1.0,1.0,7780.39,7780.39,1093.52,1.00002
"y_rep[196,7]",0.504375,0.0054983,0.500012,0.0,0.0,1.0,1.0,8277.71,8277.71,1163.42,0.999657
"y_rep[197,1]",0.499375,0.00556269,0.500031,0.0,0.0,0.0,1.0,8094.33,8094.33,1137.64,0.999954
"y_rep[197,2]",0.514875,,0.49981,0.0,0.0,1.0,1.0,8342.22,8342.22,1172.48,0.999961
"y_rep[197,3]",0.49825,0.00553069,0.500028,0.0,0.0,0.0,1.0,8181.93,8181.93,1149.95,0.999789
"y_rep[197,4]",0.651875,0.00541029,0.476406,0.0,0.0,1.0,1.0,7755.16,7755.16,1089.97,0.999984
"y_rep[197,5]",0.197875,,0.398422,0.0,0.0,0.0,1.0,7841.54,7841.54,1102.11,0.999691
"y_rep[197,6]",0.504625,0.0055824,0.50001,0.0,0.0,1.0,1.0,8039.23,8039.23,1129.9,1.00016
"y_rep[197,7]",0.502,0.00556097,0.500027,0.0,0.0,1.0,1.0,8084.81,8084.81,1136.31,0.999571
"y_rep[198,1]",0.508125,,0.499965,0.0,0.0,1.0,1.0,7985.08,7985.08,1122.29,0.999684
"y_rep[198,2]",0.50075,0.00563136,0.500031,0.0,0.0,1.0,1.0,7892.75,7892.75,1109.31,0.999713
"y_rep[198,3]",0.496375,0.00555829,0.500018,0.0,0.0,0.0,1.0,8096.89,8096.89,1138.0,0.999842
"y_rep[198,4]",0.651,0.00548105,0.476684,0.0,0.0,1.0,1.0,7585.55,7585.55,1066.13,0.999738
"y_rep[198,5]",0.199625,0.00439614,0.399743,0.0,0.0,0.0,1.0,8277.09,8277.09,1163.33,1.00014
"y_rep[198,6]",0.501375,,0.500029,0.0,0.0,1.0,1.0,8037.99,8037.99,1129.73,1.00039
"y_rep[198,7]",0.503375,0.00547745,0.50002,0.0,0.0,1.0,1.0,8350.6,8350.6,1173.66,1.00008
"y_rep[199,1]",0.492,0.00560982,0.499967,0.0,0.0,0.0,1.0,7950.65,7950.65,1117.45,0.999862
"y_rep[199,2]",0.49975,0.00567111,0.500031,0.0,0.0,0.0,1.0,7796.64,7796.64,1095.8,1.00075
"y_rep[199,3]",0.507125,0.00555567,0.49998,0.0,0.0,1.0,1.0,8112.79,8112.79,1140.24,0.999896
"y_rep[199,4]",0.64675,0.00528144,0.478009,0.0,0.0,1.0,1.0,8197.74,8197.74,1152.18,1.0001
"y_rep[199,5]",0.200125,,0.400119,0.0,0.0,0.0,1.0,7990.85,7990.85,1123.1,0.99993
"y_rep[199,6]",0.50425,0.00554089,0.500013,0.0,0.0,1.0,1.0,8155.98,8155.98,1146.31,0.999585
"y_rep[199,7]",0.50025,0.00557763,0.500031,0.0,0.0,1.0,1.0,8051.22,8051.22,1131.58,1.00001
"y_rep[200,1]",0.499,0.00564235,0.50003,0.0,0.0,0.0,1.0,7897.72,7897.72,1110.01,0.999764
"y_rep[200,2]",0.504,0.0056634,0.500015,0.0,0.0,1.0,1.0,7823.21,7823.21,1099.54,1.00007
"y_rep[200,3]",0.498625,0.00558685,0.500029,0.0,0.0,0.0,1.0,7977.57,7977.57,1121.23,0.999902
"y_rep[200,4]",0.646625,,0.478048,0.0,0.0,1.0,1.0,,,,
"y_rep[200,5]",0.19675,0.00443122,0.397567,0.0,0.0,0.0,1.0,8064.49,8064.49,1133.45,0.999731
"y_rep[200,6]",0.508,0.00561882,0.499967,0.0,0.0,1.0,1.0,7994.38,7994.38,1123.59,0.99985
"y_rep[200,7]",0.503125,0.0055558,0.500021,0.0,0.0,1.0,1.0,8104.37,8104.37,1139.05,0.999887
